,IMDB,url,产地,年代,片名,类别,译名,豆瓣
945,"5.7,10,348",https://www.dy2018.com/i/96474.html,,2015,The Flintstones & WWE: Stone Age Smackdown,动画,摩登原始人：石器时代大乱斗,"6.4,10,44"
946,"4.1,10,7072",https://www.dy2018.com/i/95232.html,,2015,Paul Blart: Mall Cop 2,,百货战警2,
947,"5.5,10,77",https://www.dy2018.com/i/95253.html,,2015,Back to the Jurassic,喜剧/动画,重返侏罗纪,
948,"4.1,10,1622",https://www.dy2018.com/i/94889.html,,2015,Accidental Love/Politics of Love/Nailed,喜剧/爱情,意外的爱情/偶然的爱/脑中有钉/钉牢,
949,"4.2,10,3465",https://www.dy2018.com/i/97153.html,,2015,Joe Dirt 2: Beautiful Loser,喜剧,乔迪尔特历险记2,"4.6,10,124"
950,"3.2,10,291",https://www.dy2018.com/i/96501.html,,2015,All American Bikini Car Wash,喜剧,全美洗车女郎/全美奶霸洗车行,"3.7,10,118"
951,"5.6,10,166",https://www.dy2018.com/i/95568.html,,2015,Addicted to Fresno,喜剧,弗雷斯诺,
952,"5.6,10,2425",https://www.dy2018.com/i/96574.html,,2015,Shut In/Intruders,恐怖/惊悚,入侵者,"5.3,10,58"
953,,,,,,,,
954,"5.1,10,3124",https://www.dy2018.com/i/95595.html,,2015,The Houses October Built,恐怖,十月建造的房屋,
955,"4.4,10,121",https://www.dy2018.com/i/95795.html,,2015,The Exorcism of Molly Hartley,恐怖,莫丽·哈特莉的驱魔,
956,"4.5,10,6019",https://www.dy2018.com/i/96146.html,,2015,Paranormal Activity: The Ghost Dimension,恐怖,鬼影实录5：鬼次元/鬼入镜5(台),"4.8,10,222"
957,"5.7,10,170",https://www.dy2018.com/i/96540.html,,2015,Goddess of Love,剧情/悬疑/惊悚/恐怖,爱神,"5.1,10,49"
958,"4.0,10,7",https://www.dy2018.com/i/95769.html,,2015,Nocturna,惊悚/恐怖,吸血夜惊魂/夜曲,
959,"4.4,10,1444",https://www.dy2018.com/i/95779.html,,2015,The Vatican Tapes,惊悚/恐怖,梵蒂冈录像带,
960,,https://www.dy2018.com/i/96115.html,,2015,Shark Lake,惊悚,鲨鱼湖泊,
961,"4.7,10,2302",https://www.dy2018.com/i/95386.html,,2015,Sharknado 3: Oh Hell No!,恐怖/科幻,鲨卷风3/鲨卷风3：雅蠛蝶,
962,"4.9,10,25580",https://www.dy2018.com/i/96965.html,,2015,The Ridiculous 6,喜剧/西部,荒唐六蛟龙/六逗逼/滑稽六人组,"5.9,10,575"
963,,https://www.dy2018.com/i/96149.html,,2015,剩者为王,剧情/爱情,The Last Woman Standing,"5.7,10,10871"
964,"6.6,10,2940",https://www.dy2018.com/i/96345.html,,2015,Miss You Already,剧情/喜剧/爱情,已经开始想你/想你已久,"7.2,10,394"
965,"6.6,10,927",https://www.dy2018.com/i/96398.html,,2015,The Legend of Barney Thomson,喜剧,巴尼·汤姆森传奇,
966,"6.8,10,2325",https://www.dy2018.com/i/95364.html,,2015,Suite française,剧情/爱情/战争,法国战恋曲/法兰西组曲,
967,"7.3,10,718",https://www.dy2018.com/i/94431.html,,2015,Roald Dahl’s Esio Trot,喜剧,小乌龟是如何长大的/喂咕呜爱情咒/爱神小龟,
968,"7.7,10,9161",https://www.dy2018.com/i/96966.html,,2015,Eye in the Sky,剧情/战争/惊悚,天空之眼/天眼行动(台),"8.3,10,511"
969,"4.4,10,555",https://www.dy2018.com/i/95048.html,,2015,Sword of Vengeance,动作,复仇之剑,
970,"5.6,10,87",https://www.dy2018.com/i/96270.html,,2015,Ben Collins Stunt Driver,动作,本·科林斯：特技车手,
971,,https://www.dy2018.com/i/96273.html,,2015,E-commerce Times,剧情/喜剧,电商时代,
972,,https://www.dy2018.com/i/96144.html,,2015,The Stormy Night,恐怖/惊悚,雨夜惊魂,"2.9,10,185"
973,"6.1,10,1063",https://www.dy2018.com/i/96331.html,,2015,Anacleto: Agente secreto,动作,阿纳克莱托：特务密探/秘密特工/机密特务,"6.1,10,187"
974,,https://www.dy2018.com/i/95321.html,,2015,拳霸风云,剧情 / 动作 / 爱情,Bloody Destiny,
975,"5.2,10,115",https://www.dy2018.com/i/95341.html,,2015,Hollywood Adventures,喜剧/动作/冒险,横冲直撞好莱坞/横冲直撞荷里活(港)/横冲直闯好莱坞/致我们终将逝去的爱情/致突如其来的爱情/致爱情,
976,,https://www.dy2018.com/i/96359.html,,2015,Guia In Love,,灯塔下的恋人 / Guia in Love,
977,"4.7,10,256",https://www.dy2018.com/i/96048.html,,2014,重生,恐怖,The Second Coming,"5.7,10,814"
978,,https://www.dy2018.com/i/96148.html,,2015,前任2：备胎反击战,喜剧/爱情,前任2备胎反击战/现任攻略/男人攻略/备胎攻略/前任攻略2,"5.5,10,14659"
979,,https://www.dy2018.com/i/96034.html,,2015,家有虎妻,喜剧/爱情,ATigerWife,"2.1,10,464"
980,,https://www.dy2018.com/i/95296.html,,2015,Lost in Wrestling,动作,搏击迷城/五行攻略,
981,,https://www.dy2018.com/i/96198.html,,2015,Oh My God /The Baby From Universe,喜剧,从天“儿”降/从天儿降,"3.6,10,7257"
982,,https://www.dy2018.com/i/94957.html,,2015,将错就错,喜剧/爱情,The Right Mistake,
983,,https://www.dy2018.com/i/95235.html,,2015,Dawn Break Up,剧情 / 爱情,天亮·分手/天亮分手,
984,"7.1,10,572",https://www.dy2018.com/i/97168.html,,2015,대호,动作/历史/冒险/古装,大虎,"7.2,10,3640"
985,"7.1,10,76",https://www.dy2018.com/i/96014.html,,2015,쎄시봉/C‘est Si Bon,剧情/爱情,如此美好/巨声架势堂(港),"7.2,10,1438"
986,"7.3,10,39",https://www.dy2018.com/i/95301.html,,2015,무뢰한/ The Shameless,剧情/爱情,无赖汉,
987,,https://www.dy2018.com/i/95162.html,,2015,장수상회/Jangsu Mart/Salute D’Amour,爱情/家庭,长寿商会,
988,"5.1,10,44",https://www.dy2018.com/i/95054.html,,2015-04-17(中国大陆),Ever Since We Love,喜剧/爱情,万物生长,
989,"5.7,10,32",https://www.dy2018.com/i/96355.html,,2015,Wang jia xin,,王家欣/Wong Ka Yan,"6.6,10,73"
990,"2.9,10,14",https://www.dy2018.com/i/95080.html,,2015,You Are My Sunshine,爱情,何以笙箫默/何以笙箫默电影版,
991,,https://www.dy2018.com/i/96890.html,,2015,红衣小女孩,惊悚/恐怖,The Tag-Along,"5.6,10,1035"
992,"5.8,10,3386",https://www.dy2018.com/i/97605.html,,2016,Keeping Up with the Joneses,剧情/喜剧/动作,邻家大贱谍/间谍大邻演(台)/两公婆决斗特务王(港)/向邻居看齐/与邻居同行,"6.2,10,2611"
993,"6.3,10,37829",https://www.dy2018.com/i/97367.html,,2016,Triple 9,动作/惊悚/犯罪/剧情,红色警戒999/反恐999(港)/非法999(台)/九九九,"5.7,10,4455"
994,"4.5,10,991",https://www.dy2018.com/i/97604.html,,2015,Les nouvelles aventures d'Aladin,喜剧,新阿拉丁冒险 / 巴格达历险记 / The New Adventures of Aladdin,"6.4,10,2223"
995,"6.7,10,3058",https://www.dy2018.com/i/97467.html,,2016,Hands of Stone,剧情/传记/动作/运动,顽石之拳/石拳杜兰/光荣擂台(台),"6.0,10,58"
996,"6.7,10,44",https://www.dy2018.com/i/97347.html,,2016,HK ���B�⒚� アブノ�`マル・クライシス,喜剧/动作,变态假面：变态危机/疯狂假面：变态危机(港)/变态假面2,"5.5,10,556"
997,"6.8,10,21",https://www.dy2018.com/i/97622.html,,2016,28岁未成年,喜剧/爱情/奇幻,二十八岁未成年,"5.9,10,14639"
998,"7.9,10,937",https://www.dy2018.com/i/97603.html,,2016,ONE PIECE FILM GOLD,剧情/动作/动画/冒险,航海王之黄金城/海贼王剧场版GOLD/航海王电影 : GOLD/海贼王2016剧场版,"8.0,10,20241"
999,"6.2,10,275",https://www.dy2018.com/i/97093.html,,2016,Traders,动作/惊悚,夺命交易员,
1000,"8.2,10,6884",https://www.dy2018.com/i/97082.html,,2016,Sing Street,剧情/喜剧/歌舞,初恋这首情歌/初恋无限JAM(港)/摇滚青春恋习曲(台)/唱街,"8.4,10,4813"
1001,"6.0,10,776",https://www.dy2018.com/i/98113.html,澳大利亚,2016,The Legend of Ben Hall,剧情/传记/动作/西部,本·霍尔传奇,
1002,"5.9,10,2651",https://www.dy2018.com/i/96632.html,,2015,Backtrack,悬疑/惊悚,回溯,
1003,,https://www.dy2018.com/i/96907.html,,2016,Yesterday Once More,爱情,谁的青春不迷茫,"6.5,10,16141"
1004,,https://www.dy2018.com/i/96904.html,,2016,Insomnia Lover,喜剧 / 爱情,失眠男女,"2.8,10,158"
1005,,https://www.dy2018.com/i/96909.html,,2016,睡在我上铺的兄弟,剧情/爱情,Who Sleeps My Bro,"5.2,10,10469"
1006,"5.7,10,6256",https://www.dy2018.com/i/97282.html,,2016,Flaskepost fra P/A Conspiracy of Faith,剧情/犯罪/惊悚,悬案密码/信仰的阴谋,"7.4,10,3567"
1007,"4.5,10,2639",https://www.dy2018.com/i/97375.html,,2016,Nine Lives,喜剧/奇幻/家庭,九条命/我的老爸喵星人(台)/亿万喵星人(港),"7.1,10,22624"
1008,,https://www.dy2018.com/i/96935.html,,2016,大尾�|��2/大尾鲈鳗2,剧情/喜剧/动作/爱情,David Loman 2,
1009,,https://www.dy2018.com/i/96949.html,,2016-04-29(中国大陆),Miss Partners,剧情 / 爱情,梦想合伙人 / 商学院合伙人 / 青春合伙人,
1010,"6.9,10,25",https://www.dy2018.com/i/96953.html,,2015,老笠,喜剧/剧情/惊悚,Robbery,"6.6,10,235"
1011,,https://www.dy2018.com/i/98904.html,中国大陆,2016,你在哪,剧情/犯罪/悬疑,呼吸/Breathing,"5.6,10,432"
1012,"6.1,10,493",https://www.dy2018.com/i/97761.html,,2016,铁道飞虎,,,"5.1,10,40762"
1013,"4.8,10,6",https://www.dy2018.com/i/97528.html,,2016,McDull·Rise of The Rice Cooker,喜剧 / 动画 / 冒险,麦兜·饭宝奇兵 / 麦兜·麦露宝,"6.2,10,3633"
1014,,https://www.dy2018.com/i/97217.html,,2016,发条城市,喜剧/冒险,FoolishPlans,"6.2,10,1936"
1015,,https://www.dy2018.com/i/97371.html,,2016-09-15(中国大陆),麦兜·饭宝奇兵,喜剧/动画/冒险,麦兜·麦露宝/McDull·Rise of The Rice Cooker/Rise of The Rice Cooker,"6.4,10,1972"
1016,"8.0,10,555",https://www.dy2018.com/i/97299.html,,2016,大鱼海棠,剧情/动画/奇幻,大海/大·海/大鱼·海棠,"6.6,10,138343"
1017,"6.6,10,95",https://www.dy2018.com/i/97651.html,,2016,三少爷的剑,剧情/动作/武侠/古装,三少爷的剑3D,"5.4,10,13893"
1018,"5.6,10,858",https://www.dy2018.com/i/99515.html,加拿大 Canada,2016,Hollow in the Land,剧情/悬疑/惊悚,陆地空谷/嫌疑犯,"6.6,10,78"
1019,"6.8,10,425",https://www.dy2018.com/i/97668.html,,2016,我不是潘金莲,剧情/喜剧,我是李雪莲/我叫李雪莲,"6.8,10,80323"
1020,,https://www.dy2018.com/i/97790.html,,2016,你好，疯子！,剧情/喜剧/悬疑,TheInsanity,"7.1,10,11476"
1021,"7.2,10,64",https://www.dy2018.com/i/97223.html,,2016-07-01(中国大陆),Bounty Hunters / 바운티 헌터스,剧情 / 喜剧 / 动作,赏金猎人,"5.5,10,11861"
1022,,https://www.dy2018.com/i/97675.html,,2016,我在故宫修文物,纪录片,我在故宫修文物大电影,"7.5,10,10049"
1023,"7.3,10,385",https://www.dy2018.com/i/97755.html,,2016,罗曼蒂克消亡史,剧情/动作/悬疑,旧社会/浮生如梦,"7.7,10,98513"
1024,"8.0,10,81",https://www.dy2018.com/i/97192.html,,2016,Born in China,剧情/纪录片,我们诞生在中国/诞生于中国,"8.1,10,17615"
1025,,https://www.dy2018.com/i/96302.html,,2016,A Bite of China: Celebrating the Chinese New Year,纪录片,舌尖上的新年/舌尖上的中国大电影,
1026,,https://www.dy2018.com/i/96635.html,,2016,暴力天使,传记,Huong Ga,
1027,,https://www.dy2018.com/i/96558.html,,2016,熊出没之熊心归来/熊出没大电影3,喜剧/动画/冒险,Boonie Bears III,"6.3,10,3268"
1028,,https://www.dy2018.com/i/97408.html,,2016,神兽金刚之青龙再现,动画/奇幻/冒险,神兽金刚大电影,"5.5,10,525"
1029,,https://www.dy2018.com/i/97257.html,,2016,Kung Fu Boys,喜剧 / 动作,龙拳小子,"4.2,10,1389"
1030,"4.8,10,2508",https://www.dy2018.com/i/98655.html,美国/中国大陆/加拿大,2016,Birth of the Dragon,剧情/传记/动作,龙之诞生,"5.2,10,201"
1031,,https://www.dy2018.com/i/97278.html,,2016,Ultimate Hero,动作 / 犯罪 / 冒险,终极硬汉,"4.1,10,456"
1032,,https://www.dy2018.com/i/96976.html,,2016,Sentence Me Guilty,剧情/悬疑,判我有罪,"6.5,10,1612"
1033,,https://www.dy2018.com/i/97034.html,,2016,轩辕大帝,剧情 / 历史 / 古装,Xuan Yuan:The Great Emperor,"3.4,10,676"
1034,,https://www.dy2018.com/i/96940.html,,2016,Ghost Neighbor,惊悚,隔壁惊魂,"3.0,10,120"
1035,,https://www.dy2018.com/i/97396.html,,2016,A Dream Ring,悬疑 / 惊悚 / 恐怖 / 犯罪,诡梦凶铃 / 回头路,"2.5,10,281"
1036,,https://www.dy2018.com/i/96491.html,,2016,荒村怨灵,惊悚,Strange Battle,"3.6,10,379"
1037,,https://www.dy2018.com/i/97075.html,,2016,Red Cheongsam,剧情/爱情/悬疑/惊悚,恐怖禁忌之红旗袍/红旗袍,"2.7,10,333"
1038,,https://www.dy2018.com/i/96605.html,,2016,果宝特攻之水果大逃亡,喜剧/动画/冒险,Fruity Robo The Great Escape,"5.6,10,226"
1039,"4.9,10,35",https://www.dy2018.com/i/97365.html,,2016,A Chinese Odyssey：Part Three / A Chinese Odyssey Part III,喜剧 / 爱情 / 奇幻,大话西游3 / 大话西游终结篇,"4.0,10,22854"
1040,"5.8,10,109",https://www.dy2018.com/i/97598.html,,2016年,The Warriors Gate,奇幻/冒险,勇士之门,"3.7,10,1656"
1041,,https://www.dy2018.com/i/96761.html,,2016,Love Studio,喜剧/爱情,同城邂逅,"3.7,10,121"
1042,,https://www.dy2018.com/i/96732.html,,2016,大内密探王二狗,,Forbidden City Cop Wang Ergou,
1043,,https://www.dy2018.com/i/97631.html,,2016,超级快递,喜剧/动作,SuperExpress,"4.7,10,2840"
1044,,https://www.dy2018.com/i/97502.html,,2016,夺路而逃,喜剧/动作,EscapeRoute,"3.4,10,313"
1045,"5.4,10,102",https://www.dy2018.com/i/99233.html,中国大陆,2016,快手枪手快枪手,喜剧/动作,火烧云/快手·枪手·快枪手/龙城计中计,"5.1,10,16285"
1046,,https://www.dy2018.com/i/97612.html,,2016,人鱼校花,喜剧/爱情/奇幻,校花驾到3人鱼校花 / She's From Another Planet,
1047,,https://www.dy2018.com/i/97648.html,,2016,试睡员48小时,喜剧,,
1048,"5.7,10,22",https://www.dy2018.com/i/99591.html,中国大陆/香港,2016,脱皮爸爸,剧情/喜剧/奇幻,他爸的奇幻人生/Shed Skin Papa,"5.5,10,1563"
1049,,https://www.dy2018.com/i/96612.html,,2016,The Game,动作/惊悚/犯罪/悬疑,致命怪谈,"2.7,10,150"
1050,,https://www.dy2018.com/i/97269.html,,2016,Time Raiders / The Lost Tomb,悬疑 / 奇幻 / 冒险,盗墓笔记,
1051,,https://www.dy2018.com/i/97503.html,,2016,老九门番外之恒河杀树,悬疑/奇幻,,
1052,,https://www.dy2018.com/i/97808.html,,2016,那年夏天你去了哪里,悬疑,樱劫,"4.9,10,7887"
1053,"3.5,10,229",https://www.dy2018.com/i/97458.html,,2016,L.O.R.D: Legend of Ravaging Dynasties,动画 / 奇幻,爵迹,"3.7,10,67055"
1054,"6.4,10,145",https://www.dy2018.com/i/97105.html,,2016,三人行,剧情/动作/犯罪,Three,"6.5,10,30282"
1055,"7.3,10,1379",https://www.dy2018.com/i/97928.html,,2016,밀정,剧情/动作/惊悚,密探/密侦/秘密间谍,"6.5,10,5401"
1056,"5.1,10,7",https://www.dy2018.com/i/96958.html,,2016,널 기다리며,惊悚,等着你,"6.4,10,1022"
1057,"7.1,10,32",https://www.dy2018.com/i/96942.html,,2016,시간이탈자/Time Renegades,惊悚,时间脱离者,"6.7,10,1780"
1058,"7.0,10,283",https://www.dy2018.com/i/97972.html,,2016,덕혜옹주,剧情/历史,德惠翁主,"7.3,10,5757"
1059,,https://www.dy2018.com/i/96754.html,,2016,불속지객/The Guest,悬疑 / 犯罪,不速之客,"5.7,10,640"
1060,,https://www.dy2018.com/i/96790.html,,2016,For Love,喜剧/爱情,致我们终将到来的爱情,"2.7,10,610"
1061,,https://www.dy2018.com/i/96877.html,,2016,The Gap,爱情,逆爱,
1062,,https://www.dy2018.com/i/96865.html,,2016,Lost In White,动作/悬疑/犯罪,冰河追凶,"5.7,10,4910"
1063,"6.1,10,15961",https://www.dy2018.com/i/96281.html,,2016,The Last Witch Hunter,动作/奇幻/冒险,最后的巫师猎人/最后的女巫猎人/巫间猎人(港)/猎巫行动：大灭绝(台),"5.6,10,650"
1064,"5.4,10,3336",https://www.dy2018.com/i/98091.html,,2016,Complete Unknown,剧情/悬疑/惊悚,完全陌生,"6.1,10,191"
1065,"6.3,10,4393",https://www.dy2018.com/i/98088.html,美国,2016,The Belko Experiment,动作/惊悚,贝尔科实验/办公室大狂杀(台)/办公室大逃杀/别尔科实验,"6.2,10,250"
1066,"5.9,10,8307",https://www.dy2018.com/i/97601.html,,2016,The True Memoirs of an International Assassin,喜剧/动作,国际杀手的真实回忆录,"6.2,10,592"
1067,"6.2,10,14699",https://www.dy2018.com/i/97627.html,,2016,Ouija: Origin of Evil,恐怖,死亡占卜2：恶灵始源/碟仙：恶灵始源(台)/死亡占卜2,"6.0,10,1329"
1068,,https://www.dy2018.com/i/96900.html,,2016,Manhattan Nocturne,剧情/犯罪/悬疑/惊悚,曼哈顿夜曲/曼哈顿夜景,
1069,"6.3,10,3223",https://www.dy2018.com/i/96772.html,,2016,The Choice,剧情/爱情,爱情的选择/选择(台)/爱你·不爱你(港),"4.6,10,45"
1070,"5.8,10,1112",https://www.dy2018.com/i/98136.html,美国,2016,The Bad Batch,爱情/科幻,劣质爱情/次货,"6.4,10,47"
1071,"6.4,10,5837",https://www.dy2018.com/i/97002.html,,2016,Criminal,剧情 / 动作 / 悬疑 / 惊悚 / 犯罪,超脑48小时 / 换脑缉凶(港) / 换脑行动(台)/世纪罪犯,"6.5,10,13157"
1072,"6.2,10,25970",https://www.dy2018.com/i/97243.html,,2016,Teenage Mutant Ninja Turtles: Out of the Shadows,喜剧/动作/科幻/奇幻/冒险,忍者神龟2：破影而出/忍者龟：魅影突击/忍者龟：破影而出/忍者神龟2/真人版忍者神龟2,"6.4,10,30442"
1073,"5.5,10,83108",https://www.dy2018.com/i/97285.html,,2016,Ghostbusters,动作/喜剧/科幻,超能敢死队/捉鬼敢死队3(港)/魔鬼克星：麻辣异攻队(台)/新捉鬼敢死队/女版捉鬼敢死队,"6.4,10,3279"
1074,"6.5,10,11266",https://www.dy2018.com/i/97389.html,,2016,Imperium,剧情/犯罪/惊悚,绝对统治/统治权,"6.1,10,382"
1075,"6.5,10,5017",https://www.dy2018.com/i/97553.html,,2016,Spectral,,幽冥,"7.0,10,922"
1076,,https://www.dy2018.com/i/96916.html,,2016,"Hail, Caesar!",喜剧/悬疑/歌舞,凯撒万岁/凯萨万岁(台)/万千星辉绑架案(港)/致敬恺撒,"6.5,10,5346"
1077,"6.1,10,1769",https://www.dy2018.com/i/97339.html,,2016,Birkebeinerne,剧情/动作/冒险,最后的王/The Last King（美）,
1078,"5.8,10,5088",https://www.dy2018.com/i/98103.html,美国,2017,CHIPS,剧情/喜剧/动作,加州公路巡警,"6.6,10,92"
1079,"6.7,10,224306",https://www.dy2018.com/i/97338.html,,2016,Suicide Squad,喜剧/动作/冒险,X特遣队/自杀小队/自杀突击队(台)/自杀特攻：超能暴队(港)/犯罪敢死队,"6.6,10,14062"
1080,"6.7,10,34843",https://www.dy2018.com/i/97140.html,,2016,The Legend of Tarzan,动作/冒险,泰山归来:险战丛林/新人猿泰山/泰山归来:人猿大战/泰山传奇:森林争霸(港)/泰山传奇(台),"6.3,10,13723"
1081,"6.7,10,1332",https://www.dy2018.com/i/97190.html,,2016,Genius,剧情/传记,天才捕手/笔羁天才(港),"7.5,10,263"
1082,"6.8,10,16989",https://www.dy2018.com/i/97077.html,,2016 年,Central Intelligence,动作/喜剧/犯罪,,"6.7,10,333"
1083,"6.6,10,23188",https://www.dy2018.com/i/97462.html,,2016,The BFG,奇幻/冒险,圆梦巨人/吹梦巨人(港)/好心眼儿巨人,"6.8,10,20628"
1084,"6.8,10,1229",https://www.dy2018.com/i/97054.html,,2016,Elvis & Nixon,喜剧/历史,猫王与尼克松/猫王和尼克松,"7.5,10,44"
1085,"7.5,10,1415",https://www.dy2018.com/i/97730.html,,2016,Allied,剧情/动作/爱情/战争,间谍同盟/同盟鹣鲽(台)/伴谍同盟(港)/同盟/五秒钟的沉默/盟军谍影,"6.9,10,11，785"
1086,,,,,,,,
1087,"6.9,10,18938",https://www.dy2018.com/i/97361.html,,2016,Nerve,犯罪/奇幻/冒险,玩命直播/真心话vs大冒险/极限挑机(港)/监控者,"7.1,10,1292"
1088,"6.9,10,1244",https://www.dy2018.com/i/97481.html,,2016,Loving,剧情/传记/历史,爱恋/以爱之姓/禁爱,"7.1,10,146"
1089,"7.1,10,11169",https://www.dy2018.com/i/97478.html,,2016,Don't Breathe,犯罪/惊悚/恐怖,屏住呼吸/禁室杀戮(港)/别呼吸(台)/暂时停止呼吸,"6.4,10,448"
1090,"7.1,10,40730",https://www.dy2018.com/i/97538.html,,2016,The Magnificent Seven,动作/西部,豪勇七蛟龙/七侠荡寇志(港)/绝地7骑士(台),"7.2,10,1024"
1091,"7.2,10,5791",https://www.dy2018.com/i/97233.html,,2016,Florence Foster Jenkins,剧情/喜剧/传记,跑调天后/走音歌后(港)/走音天后(台),"7.2,10,338"
